letter,octave,velocity,time_on,time_off,duration,note_number
E,3,120,110280,110361,81,40
E,3,120,110400,110490,90,40
E,3,120,110520,110607,87,40
E,3,120,110640,110724,84,40
E,3,120,110760,110841,81,40
E,3,120,110880,110970,90,40
E,3,120,111000,111087,87,40
E,3,120,111120,111204,84,40
E,3,120,111240,111321,81,40
E,3,110,111360,111783,423,40
E,3,110,111840,112268,428,40
E,3,110,112320,112672,352,40
E,3,110,112800,113206,406,40
E,3,110,113280,113653,373,40
E,3,110,113760,114125,365,40
E,3,110,114240,114599,359,40
E,3,110,114720,115013,293,40
E,3,110,115200,115623,423,40
E,3,110,115680,116108,428,40
E,3,110,116160,116512,352,40
E,3,110,116640,117046,406,40
E,3,110,117120,117493,373,40
E,3,110,117600,117965,365,40
E,3,110,118080,118439,359,40
E,3,110,118560,118853,293,40
E,3,32,120000,120072,72,40
E,3,29,120120,120204,84,40
E,3,36,120240,120315,75,40
E,3,54,120360,120450,90,40
E,3,26,120480,120566,86,40
E,3,43,120600,120674,74,40
E,3,48,120720,120790,70,40
E,3,60,120840,120916,76,40
E,3,63,120960,121030,70,40
E,3,74,121080,121147,67,40
E,3,82,121200,121265,65,40
E,3,82,121320,121385,65,40
E,3,101,121440,121506,66,40
E,3,101,121560,121624,64,40
E,3,116,121680,121744,64,40
E,3,108,121800,121860,60,40
E,3,124,121920,121986,66,40
E,3,124,122040,122094,54,40
E,3,127,122160,122217,57,40
E,3,124,122280,122332,52,40
E,3,124,122400,122456,56,40
E,3,116,122520,122586,66,40
E,3,124,122640,122698,58,40
E,3,127,122760,122842,82,40
A,3,70,122880,122939,59,45
A,3,70,123000,123066,66,45
A,3,70,123120,123185,65,45
A,3,70,123240,123307,67,45
